61
   1.00000   0.00000 0.0
   0.99726   0.00043 0.0
   0.98907   0.00169 0.0
   0.97553   0.00377 0.0
   0.95677   0.00659 0.0
   0.93301   0.01009 0.0
   0.90451   0.01416 0.0
   0.87157   0.01870 0.0
   0.83457   0.02357 0.0
   0.79389   0.02864 0.0
   0.75000   0.03377 0.0
   0.70337   0.03880 0.0
   0.65451   0.04359 0.0
   0.60396   0.04800 0.0
   0.55226   0.05189 0.0
   0.50000   0.05514 0.0
   0.44774   0.05763 0.0
   0.39604   0.05928 0.0
   0.34549   0.06000 0.0
   0.29663   0.05975 0.0
   0.25000   0.05849 0.0
   0.20611   0.05621 0.0
   0.16544   0.05294 0.0
   0.12843   0.04871 0.0
   0.09549   0.04359 0.0
   0.06699   0.03766 0.0
   0.04323   0.03102 0.0
   0.02447   0.02380 0.0
   0.01093   0.01612 0.0
   0.00274   0.00814 0.0
   0.00000   0.00000 0.0
   0.00274  -0.00814 0.0
   0.01093  -0.01612 0.0
   0.02447  -0.02380 0.0
   0.04323  -0.03102 0.0
   0.06699  -0.03766 0.0
   0.09549  -0.04359 0.0
   0.12843  -0.04871 0.0
   0.16543  -0.05294 0.0
   0.20611  -0.05621 0.0
   0.25000  -0.05849 0.0
   0.29663  -0.05975 0.0
   0.34549  -0.06000 0.0
   0.39604  -0.05928 0.0
   0.44774  -0.05763 0.0
   0.50000  -0.05514 0.0
   0.55226  -0.05189 0.0
   0.60396  -0.04800 0.0
   0.65451  -0.04359 0.0
   0.70337  -0.03880 0.0
   0.75000  -0.03377 0.0
   0.79389  -0.02864 0.0
   0.83456  -0.02357 0.0
   0.87157  -0.01870 0.0
   0.90451  -0.01416 0.0
   0.93301  -0.01009 0.0
   0.95677  -0.00659 0.0
   0.97553  -0.00377 0.0
   0.98907  -0.00169 0.0
   0.99726  -0.00043 0.0
   1.00000   0.00000 0.0
