89
1.00000 .00125 0.0
.97500 .00720 0.0
.95000 .01302 0.0
.92500 .01873 0.0
.90000 .02444 0.0
.87500 .03013 0.0
.85000 .03576 0.0
.82500 .04132 0.0
.80000 .04687 0.0
.77500 .05225 0.0
.75000 .05755 0.0
.72500 .06269 0.0
.70000 .06763 0.0
.67500 .07232 0.0
.65000 .07672 0.0
.62500 .08079 0.0
.60000 .08448 0.0
.57500 .08777 0.0
.55000 .09073 0.0
.52500 .09323 0.0
.50000 .09535 0.0
.47500 .09700 0.0
.45000 .09826 0.0
.42500 .09909 0.0
.40000 .09956 0.0
.37500 .09972 0.0
.35000 .09952 0.0
.32500 .09901 0.0
.30000 .09815 0.0
.27500 .09694 0.0
.25000 .09536 0.0
.22500 .09339 0.0
.20000 .09096 0.0
.17500 .08805 0.0
.15000 .08454 0.0
.12500 .08033 0.0
.10000 .07511 0.0
.07500 .06840 0.0
.05000 .05893 0.0
.03750 .05210 0.0
.02500 .04322 0.0
.01250 .03099 0.0
.00500 .01950 0.0
.00200 .01248 0.0
0.00000 0.00099 0.0
.00200 -.00857 0.0
.00500 -.01366 0.0
.01250 -.02105 0.0
.02500 -.02866 0.0
.03750 -.03423 0.0
.05000 -.03865 0.0
.07500 -.04541 0.0
.10000 -.05058 0.0
.12500 -.05477 0.0
.15000 -.05817 0.0
.17500 -.06099 0.0
.20000 -.06330 0.0
.22500 -.06527 0.0
.25000 -.06685 0.0
.27500 -.06812 0.0
.30000 -.06909 0.0
.32500 -.06978 0.0
.35000 -.07021 0.0
.37500 -.07036 0.0
.40000 -.07019 0.0
.42500 -.06967 0.0
.45000 -.06880 0.0
.47500 -.06755 0.0
.50000 -.06591 0.0
.52500 -.06389 0.0
.55000 -.06138 0.0
.57500 -.05845 0.0
.60000 -.05501 0.0
.62500 -.05106 0.0
.65000 -.04674 0.0
.67500 -.04214 0.0
.70000 -.03735 0.0
.72500 -.03255 0.0
.75000 -.02780 0.0
.77500 -.02309 0.0
.80000 -.01857 0.0
.82500 -.01433 0.0
.85000 -.01049 0.0
.87500 -.00719 0.0
.90000 -.00460 0.0
.92500 -.00289 0.0
.95000 -.00232 0.0
.97500 -.00324 0.0
1.00000 .00125 0.0
