33
1.0000     0.0100 0.0
0.9500     0.0200 0.0
0.9000     0.0275 0.0
0.8000     0.0425 0.0
0.7000     0.0550 0.0
0.6000     0.0650 0.0
0.5000     0.0700 0.0
0.4000     0.0750 0.0
0.3000     0.0750 0.0
0.2000     0.0700 0.0
0.1500     0.0655 0.0
0.1000     0.0600 0.0
0.0750     0.0550 0.0
0.0500     0.0490 0.0
0.0250     0.0390 0.0
0.0125     0.0320 0.0
0.0000     0.0200 0.0
0.0125     0.0090 0.0
0.0250     0.0060 0.0
0.0500     0.0040 0.0
0.0750     0.0010 0.0
0.1000     0.0000 0.0
0.1500     0.0010 0.0
0.2000     0.0030 0.0
0.3000     0.0060 0.0
0.4000     0.0060 0.0
0.5000     0.0050 0.0
0.6000     0.0030 0.0
0.7000     0.0020 0.0
0.8000     0.0010 0.0
0.9000     0.0000 0.0
0.9500     0.0010 0.0
1.0000     0.0100 0.0
