33
1.0000     0.0000 0.0
0.9500     0.0086 0.0
0.9000     0.0138 0.0
0.8000     0.0242 0.0
0.7000     0.0340 0.0
0.6000     0.0418 0.0
0.5000     0.0480 0.0
0.4000     0.0520 0.0
0.3000     0.0528 0.0
0.2000     0.0508 0.0
0.1500     0.0472 0.0
0.1000     0.0392 0.0
0.0750     0.0352 0.0
0.0500     0.0292 0.0
0.0250     0.0210 0.0
0.0125     0.0154 0.0
0.0000     0.0000 0.0
0.0125     -0.0152 0.0
0.0250     -0.0200 0.0
0.0500     -0.0280 0.0
0.0750     -0.0348 0.0
0.1000     -0.0386 0.0
0.1500     -0.0440 0.0
0.2000     -0.0480 0.0
0.3000     -0.0518 0.0
0.4000     -0.0500 0.0
0.5000     -0.0470 0.0
0.6000     -0.0418 0.0
0.7000     -0.0340 0.0
0.8000     -0.0246 0.0
0.9000     -0.0134 0.0
0.9500     -0.0080 0.0
1.0000     0.0000 0.0
