97
1.00000     0.00000 0.0
0.99893     0.00022 0.0
0.99572     0.00088 0.0
0.99039     0.00199 0.0
0.98296     0.00353 0.0
0.97347     0.00553 0.0
0.96194     0.00802 0.0
0.94844     0.01105 0.0
0.93301     0.01470 0.0
0.91573     0.01900 0.0
0.89668     0.02396 0.0
0.87592     0.02962 0.0
0.85355     0.03602 0.0
0.82967     0.04310 0.0
0.80438     0.05076 0.0
0.77779     0.05893 0.0
0.75000     0.06757 0.0
0.72114     0.07656 0.0
0.69134     0.08551 0.0
0.66072     0.09388 0.0
0.62941     0.10124 0.0
0.59755     0.10723 0.0
0.56526     0.11175 0.0
0.53270     0.11492 0.0
0.50000     0.11683 0.0
0.46730     0.11765 0.0
0.43474     0.11756 0.0
0.40245     0.11660 0.0
0.37059     0.11484 0.0
0.33928     0.11234 0.0
0.30866     0.10918 0.0
0.27886     0.10546 0.0
0.25000     0.10114 0.0
0.22221     0.09619 0.0
0.19562     0.09070 0.0
0.17033     0.08479 0.0
0.14645     0.07860 0.0
0.12408     0.07215 0.0
0.10332     0.06539 0.0
0.08427     0.05840 0.0
0.06699     0.05140 0.0
0.05156     0.04448 0.0
0.03806     0.03751 0.0
0.02653     0.03044 0.0
0.01704     0.02349 0.0
0.00961     0.01662 0.0
0.00428     0.01014 0.0
0.00107     0.00465 0.0
0.00000     0.00000 0.0
0.00107     -0.00434 0.0
0.00428     -0.00901 0.0
0.00961     -0.01390 0.0
0.01704     -0.01840 0.0
0.02653     -0.02262 0.0
0.03806     -0.02694 0.0
0.05156     -0.03134 0.0
0.06699     -0.03566 0.0
0.08427     -0.03972 0.0
0.10332     -0.04356 0.0
0.12408     -0.04725 0.0
0.14645     -0.05085 0.0
0.17033     -0.05422 0.0
0.19562     -0.05727 0.0
0.22221     -0.06008 0.0
0.25000     -0.06270 0.0
0.27886     -0.06506 0.0
0.30866     -0.06701 0.0
0.33928     -0.06848 0.0
0.37059     -0.06955 0.0
0.40245     -0.07028 0.0
0.43474     -0.07058 0.0
0.46730     -0.07031 0.0
0.50000     -0.06938 0.0
0.53270     -0.06785 0.0
0.56526     -0.06571 0.0
0.59755     -0.06279 0.0
0.62941     -0.05890 0.0
0.66072     -0.05401 0.0
0.69134     -0.04832 0.0
0.72114     -0.04213 0.0
0.75000     -0.03586 0.0
0.77779     -0.02994 0.0
0.80438     -0.02457 0.0
0.82967     -0.01978 0.0
0.85355     -0.01547 0.0
0.87592     -0.01164 0.0
0.89668     -0.00837 0.0
0.91573     -0.00579 0.0
0.93301     -0.00392 0.0
0.94844     -0.00268 0.0
0.96194     -0.00185 0.0
0.97347     -0.00124 0.0
0.98296     -0.00078 0.0
0.99039     -0.00043 0.0
0.99572     -0.00019 0.0
0.99893     -0.00005 0.0
1.00000     0.00000 0.0
