33
1.0000     0.0030 0.0
0.9500     0.0150 0.0
0.9000     0.0250 0.0
0.8000     0.0410 0.0
0.7000     0.0532 0.0
0.6000     0.0632 0.0
0.5000     0.0717 0.0
0.4000     0.0772 0.0
0.3000     0.0802 0.0
0.2000     0.0780 0.0
0.1500     0.0725 0.0
0.1000     0.0640 0.0
0.0750     0.0570 0.0
0.0500     0.0487 0.0
0.0250     0.0355 0.0
0.0125     0.0267 0.0
0.0000     0.0100 0.0
0.0125     0.0024 0.0
0.0250     0.0000 0.0
0.0500     0.0000 0.0
0.0750     0.0000 0.0
0.1000     0.0020 0.0
0.1500     0.0040 0.0
0.2000     0.0055 0.0
0.3000     0.0065 0.0
0.4000     0.0070 0.0
0.5000     0.0070 0.0
0.6000     0.0062 0.0
0.7000     0.0055 0.0
0.8000     0.0044 0.0
0.9000     0.0025 0.0
0.9500     0.0015 0.0
1.0000     0.0030 0.0
