97
1.00000     0.00000 0.0
0.99893     0.00058 0.0
0.99572     0.00171 0.0
0.99039     0.00346 0.0
0.98296     0.00581 0.0
0.97347     0.00879 0.0
0.96194     0.01239 0.0
0.94844     0.01664 0.0
0.93301     0.02150 0.0
0.91573     0.02698 0.0
0.89668     0.03313 0.0
0.87592     0.03994 0.0
0.85355     0.04733 0.0
0.82967     0.05516 0.0
0.80438     0.06330 0.0
0.77779     0.07157 0.0
0.75000     0.07964 0.0
0.72114     0.08726 0.0
0.69134     0.09440 0.0
0.66072     0.10120 0.0
0.62941     0.10776 0.0
0.59755     0.11408 0.0
0.56526     0.12012 0.0
0.53270     0.12584 0.0
0.50000     0.13119 0.0
0.46730     0.13608 0.0
0.43474     0.14045 0.0
0.40245     0.14420 0.0
0.37059     0.14721 0.0
0.33928     0.14920 0.0
0.30866     0.14976 0.0
0.27886     0.14872 0.0
0.25000     0.14611 0.0
0.22221     0.14212 0.0
0.19562     0.13681 0.0
0.17033     0.13009 0.0
0.14645     0.12209 0.0
0.12408     0.11308 0.0
0.10332     0.10337 0.0
0.08427     0.09316 0.0
0.06699     0.08255 0.0
0.05156     0.07165 0.0
0.03806     0.06054 0.0
0.02653     0.04932 0.0
0.01704     0.03831 0.0
0.00961     0.02763 0.0
0.00428     0.01748 0.0
0.00107     0.00831 0.0
0.00000     0.00000 0.0
0.00107     -0.00740 0.0
0.00428     -0.01391 0.0
0.00961     -0.01934 0.0
0.01704     -0.02312 0.0
0.02653     -0.02551 0.0
0.03806     -0.02689 0.0
0.05156     -0.02750 0.0
0.06699     -0.02751 0.0
0.08427     -0.02684 0.0
0.10332     -0.02548 0.0
0.12408     -0.02344 0.0
0.14645     -0.02081 0.0
0.17033     -0.01765 0.0
0.19562     -0.01404 0.0
0.22221     -0.01005 0.0
0.25000     -0.00583 0.0
0.27886     -0.00150 0.0
0.30866     0.00288 0.0
0.33928     0.00728 0.0
0.37059     0.01162 0.0
0.40245     0.01581 0.0
0.43474     0.01975 0.0
0.46730     0.02340 0.0
0.50000     0.02674 0.0
0.53270     0.02973 0.0
0.56526     0.03229 0.0
0.59755     0.03437 0.0
0.62941     0.03591 0.0
0.66072     0.03684 0.0
0.69134     0.03715 0.0
0.72114     0.03671 0.0
0.75000     0.03536 0.0
0.77779     0.03306 0.0
0.80438     0.03002 0.0
0.82967     0.02657 0.0
0.85355     0.02308 0.0
0.87592     0.01965 0.0
0.89668     0.01630 0.0
0.91573     0.01311 0.0
0.93301     0.01012 0.0
0.94844     0.00745 0.0
0.96194     0.00515 0.0
0.97347     0.00319 0.0
0.98296     0.00162 0.0
0.99039     0.00050 0.0
0.99572     -0.00015 0.0
0.99893     -0.00028 0.0
1.00000     0.00000 0.0
