61
   1.00000  0.00000 0.0
   0.99608  0.00033 0.0
   0.98478  0.00168 0.0
   0.96708  0.00447 0.0
   0.94380  0.00854 0.0
   0.91560  0.01369 0.0
   0.88326  0.01958 0.0
   0.84723  0.02542 0.0
   0.80734  0.03083 0.0
   0.76375  0.03605 0.0
   0.71704  0.04120 0.0
   0.66781  0.04624 0.0
   0.61667  0.05115 0.0
   0.56426  0.05586 0.0
   0.51124  0.06027 0.0
   0.45826  0.06432 0.0
   0.40598  0.06789 0.0
   0.35504  0.07088 0.0
   0.30609  0.07317 0.0
   0.25973  0.07460 0.0
   0.21656  0.07500 0.0
   0.17717  0.07407 0.0
   0.14181  0.07131 0.0
   0.11033  0.06654 0.0
   0.08267  0.05991 0.0
   0.05881  0.05165 0.0
   0.03879  0.04211 0.0
   0.02270  0.03167 0.0
   0.01065  0.02076 0.0
   0.00283  0.00992 0.0
   0.00000  0.00000 0.0
   0.00283 -0.00992 0.0
   0.01065 -0.02076 0.0
   0.02270 -0.03167 0.0
   0.03879 -0.04211 0.0
   0.05881 -0.05165 0.0
   0.08267 -0.05991 0.0
   0.11033 -0.06654 0.0
   0.14181 -0.07131 0.0
   0.17717 -0.07407 0.0
   0.21656 -0.07500 0.0
   0.25973 -0.07460 0.0
   0.30609 -0.07317 0.0
   0.35504 -0.07088 0.0
   0.40598 -0.06789 0.0
   0.45826 -0.06432 0.0
   0.51124 -0.06027 0.0
   0.56426 -0.05586 0.0
   0.61667 -0.05115 0.0
   0.66781 -0.04624 0.0
   0.71704 -0.04120 0.0
   0.76375 -0.03605 0.0
   0.80734 -0.03083 0.0
   0.84723 -0.02542 0.0
   0.88326 -0.01958 0.0
   0.91560 -0.01369 0.0
   0.94380 -0.00854 0.0
   0.96708 -0.00447 0.0
   0.98478 -0.00168 0.0
   0.99608 -0.00033 0.0
   1.00000  0.00000 0.0
